,Price_capped,SquareFootage_capped,BackyardSpace_capped,CrimeRate_capped,AgeOfHome_capped,DistanceToCityCenter_capped,EmploymentRate_capped,PropertyTaxRate_capped,SchoolRating_Encoded,Fireplace_Encoded,Garage_Encoded
7561,828005.0,1665.0,290.0,21.8,27.0,2.6,90.8,2.02,2.0,1,0
7562,878020.0,2103.0,652.0,3.6,0.0,3.3,92.4,1.03,2.0,1,0
7563,970403.0,2647.0,831.0,8.0,22.0,7.4,90.9,1.24,2.0,1,0
7564,864318.0,2119.0,1214.0,24.5,19.0,2.0,90.7,1.59,1.0,1,0
7565,709416.0,1207.0,1109.0,27.3,50.0,1.9,96.6,1.66,2.0,1,0
7566,747919.0,1523.0,465.0,14.4,21.0,21.4,97.0,2.0,2.0,1,0
7567,825425.0,1578.0,444.0,23.6,11.0,1.5,94.5,1.81,2.0,1,0
7568,628588.0,1194.0,401.0,9.9,32.0,0.5,86.4,1.54,2.0,1,0
7569,729776.0,1901.0,327.0,22.2,39.0,4.5,92.4,1.02,2.0,1,0
7570,581263.0,1127.0,293.0,32.1,64.0,4.0,97.4,1.7,2.0,1,0
7571,643799.0,1558.0,444.0,44.7,74.5,3.2,91.1,1.87,2.0,1,0
7572,797366.0,861.0,200.0,22.5,21.0,4.4,93.4,1.78,2.0,1,0
7573,1051000.0,2924.0,401.0,46.5,24.0,14.7,94.0,1.61,2.0,1,0
7574,628391.0,1760.0,986.0,19.8,43.0,11.3,95.1,1.48,1.0,1,0
7575,836768.0,1503.0,478.0,17.0,6.0,3.2,98.4,0.98,2.0,1,0
7576,954404.0,2153.0,791.0,41.8,7.0,4.4,92.7,1.56,2.0,1,0
7577,1024005.0,3543.0,1050.0,20.1,13.0,10.8,96.9,1.37,2.0,1,0
7578,824175.0,1770.0,881.0,21.4,16.0,1.9,89.5,1.16,2.0,1,0
7579,983184.0,3277.0,1023.0,25.3,74.5,6.9,94.0,1.19,2.0,1,0
7580,904475.0,2088.0,1468.0,6.4,24.0,0.9,92.9,1.48,2.0,1,0
7581,648528.0,829.0,259.0,22.6,37.0,12.6,98.1,1.98,2.0,1,0
7582,496551.0,752.0,200.0,58.4,4.0,12.9,85.8,1.69,2.0,1,0
7583,951234.0,3449.0,1012.0,30.5,5.0,5.3,95.9,1.11,2.0,1,0
7584,948083.0,3145.0,564.0,48.5,5.0,0.5,86.9,1.52,2.0,1,0
7585,846341.0,2283.0,1045.0,21.8,21.0,16.8,93.0,1.57,2.0,1,0
7586,728089.0,1702.0,339.0,66.4,32.0,5.9,94.5,1.22,2.0,1,0
7587,801189.0,2021.0,407.0,53.5,19.0,7.3,89.7,1.76,2.0,1,0
7588,994694.0,2914.0,792.0,5.9,28.0,3.2,96.8,2.01,2.0,1,0
7589,847366.0,2008.0,437.0,38.0,10.0,9.9,94.0,1.15,2.0,1,0
7590,1199565.125,3566.625,1729.0,47.7,31.0,1.7,92.6,1.44,2.0,1,0
7591,796893.0,2252.0,791.0,15.4,45.0,10.5,95.1,1.22,2.0,1,0
7592,827094.0,1879.0,655.0,26.8,74.5,7.9,98.5,1.08,2.0,1,0
7593,610260.0,1730.0,213.0,20.1,74.5,0.7,96.5,1.81,2.0,1,0
7594,842146.0,2517.0,495.0,10.9,20.0,23.55,94.2,1.18,2.0,1,0
7595,880002.0,1833.0,489.0,11.4,22.0,3.4,88.1,1.18,2.0,1,0
7596,902449.0,2622.0,795.0,23.9,49.0,2.0,88.1,1.64,2.0,1,0
7597,887426.0,1622.0,200.0,23.0,3.0,2.8,91.3,1.29,2.0,1,0
7598,918491.0,2849.0,1091.0,48.2,34.0,4.2,88.3,1.96,2.0,1,0
7599,652664.0,2014.0,816.0,39.0,15.0,16.4,93.0,1.18,2.0,1,0
7600,697773.0,1926.0,200.0,17.6,34.0,8.2,94.3,1.34,2.0,1,0
7601,770944.0,1345.0,1016.0,26.0,24.0,11.1,93.3,1.18,2.0,1,0
7602,705780.0,1239.0,200.0,25.9,17.0,20.4,90.4,0.86,2.0,1,0
7603,931945.0,2868.0,867.0,33.2,20.0,10.6,87.2,2.07,2.0,1,0
7604,1103330.0,3525.0,1200.0,24.8,25.0,23.55,91.9,1.83,2.0,1,0
7605,886165.0,2778.0,410.0,17.0,4.0,23.55,93.0,1.29,2.0,1,0
7606,836229.0,1800.0,509.0,14.0,32.0,10.4,90.3,1.54,1.0,1,0
7607,824599.0,1122.0,200.0,38.8,1.0,6.0,87.3,1.81,2.0,1,0
7608,661836.0,1872.0,1239.0,29.3,74.5,8.3,94.4,1.55,2.0,1,0
7609,998173.0,2294.0,829.0,18.3,2.0,2.7,94.1,1.4,2.0,1,0
7610,548811.0,1442.0,200.0,18.8,5.0,19.0,93.7,1.59,2.0,1,0
7611,900049.0,2086.0,738.0,17.7,33.0,11.2,89.5,1.88,2.0,1,0
7612,722974.0,2076.0,1202.0,33.6,18.0,14.2,99.0,1.82,2.0,1,0
7613,996980.0,2103.0,1264.0,12.4,47.0,12.6,92.0,1.38,2.0,1,0
7614,896284.0,2045.0,1281.0,35.4,2.0,0.5,97.8,0.96,2.0,1,0
7615,772670.0,2325.0,862.0,40.9,55.0,4.9,92.2,1.75,2.0,1,0
7616,832263.0,1713.0,775.0,21.9,11.0,12.2,96.7,1.18,2.0,1,0
7617,990149.0,2581.0,864.0,51.8,21.0,5.6,98.1,1.16,2.0,1,0
7618,887498.0,2732.0,1320.0,17.6,20.0,19.6,96.0,1.92,2.0,1,0
7619,905250.0,1568.0,603.0,17.4,7.0,4.9,93.4,1.34,2.0,1,0
7620,1053726.0,2223.0,465.0,26.2,14.0,2.5,94.9,1.0,2.0,1,0
7621,1191823.0,3566.625,642.0,27.7,21.0,16.0,89.2,1.58,2.0,1,0
7622,822488.0,1975.0,642.0,4.9,21.0,2.8,96.1,1.07,2.0,1,0
7623,1199565.125,2813.0,1395.0,7.9,2.0,9.5,97.9,1.43,2.0,1,0
7624,919119.0,2443.0,616.0,32.5,4.0,10.7,90.5,1.66,2.0,1,0
7625,895692.0,2495.0,388.0,6.2,43.0,5.4,94.9,1.35,2.0,1,0
7626,940534.0,1498.0,307.0,4.5,5.0,14.1,96.2,1.14,2.0,1,0
7627,1172949.0,3566.625,1535.0,46.0,9.0,0.7,92.7,1.19,2.0,1,0
7628,722278.0,1347.0,671.0,43.1,1.0,0.5,94.9,1.95,2.0,1,0
7629,700236.0,1725.0,539.0,45.9,31.0,8.7,91.4,1.44,2.0,1,0
7630,760669.0,1533.0,267.0,19.7,11.0,22.8,93.3,0.5,2.0,1,0
7631,917330.0,2015.0,1123.0,11.8,8.0,5.5,89.7,1.18,2.0,1,0
7632,594499.0,1271.0,552.0,19.3,60.0,23.55,84.8,1.73,2.0,1,0
7633,765463.0,840.0,984.0,25.7,5.0,0.9,91.9,1.92,2.0,1,0
7634,787859.0,1916.0,392.0,50.3,5.0,2.5,94.6,1.87,2.0,1,0
7635,901044.0,2968.0,1090.0,21.1,32.0,14.3,93.1,1.11,2.0,1,0
7636,714255.0,1074.0,226.0,50.0,33.0,13.9,93.6,1.09,2.0,1,0
7637,675039.0,1811.0,851.0,25.9,12.0,8.6,89.2,1.15,2.0,1,0
7638,616495.0,1279.0,453.0,22.3,2.0,4.3,89.4,1.57,2.0,1,0
7639,943408.0,2841.0,1061.0,59.9,1.0,5.2,88.0,1.83,2.0,1,0
7640,874479.0,2271.0,710.0,25.0,7.0,17.7,97.9,1.18,2.0,1,0
7641,819483.0,1380.0,736.0,30.4,22.0,1.1,93.9,1.09,2.0,1,0
7642,805222.0,1708.0,997.0,7.0,6.0,12.2,90.7,1.14,2.0,1,0
7643,637576.0,1250.0,577.0,29.8,74.5,0.8,98.2,1.86,2.0,1,0
7644,777313.0,2118.0,612.0,38.2,4.0,2.6,92.2,1.83,2.0,1,0
7645,807094.0,1320.0,200.0,33.3,49.0,9.8,94.6,1.02,2.0,1,0
7646,1051763.0,2840.0,1335.0,47.0,55.0,3.9,89.4,2.21,2.0,1,0
7647,811729.0,2210.0,931.0,14.4,48.0,5.0,87.4,1.95,2.0,1,0
7648,664313.0,1970.0,1278.0,10.0,43.0,6.9,86.8,1.56,1.0,1,0
7649,749920.0,1655.0,459.0,38.9,3.0,0.5,92.7,1.31,2.0,1,0
7650,521115.0,1606.0,571.0,73.6,4.0,0.5,91.9,1.16,2.0,1,0
7651,678475.0,1317.0,200.0,45.2,2.0,8.6,96.0,1.4,2.0,1,0
7652,1069747.0,2264.0,656.0,19.4,8.0,3.0,92.8,2.02,2.0,1,0
7653,764856.0,1574.0,585.0,29.6,21.0,1.9,89.6,1.74,2.0,1,0
7654,741800.0,1724.0,795.0,26.4,0.0,11.3,95.3,1.32,2.0,1,0
7655,578177.0,1193.0,475.0,31.0,28.0,13.4,87.0,1.53,2.0,1,0
7656,623020.0,1282.0,622.0,45.4,33.0,6.3,88.3,1.8,2.0,1,0
7657,591859.0,1283.0,587.0,9.8,74.5,23.55,95.6,1.21,2.0,1,0
7658,686287.0,1452.0,213.0,24.0,5.0,3.8,84.8,1.74,2.0,1,0
7659,632666.0,1404.0,200.0,33.9,49.0,9.4,97.6,1.58,1.0,1,0
7660,930320.0,3161.0,1801.5,28.9,18.0,5.0,87.6,1.31,2.0,1,0
7661,641025.0,1531.0,200.0,44.7,12.0,12.1,87.1,1.52,2.0,1,0
7662,911895.0,1584.0,200.0,28.1,5.0,3.4,92.0,0.73,2.0,1,0
7663,722268.0,2214.0,853.0,22.3,13.0,3.8,93.3,1.42,2.0,1,0
7664,734533.0,1580.0,486.0,12.1,10.0,16.4,91.1,1.47,2.0,1,0
7665,829007.0,1226.0,510.0,10.4,24.0,3.2,92.0,1.02,2.0,1,0
7666,625429.0,1073.0,401.0,24.4,24.0,8.8,90.7,1.96,2.0,1,0
7667,687519.0,1892.0,704.0,45.6,7.0,3.0,96.3,1.01,2.0,1,0
7668,865729.0,2294.0,1147.0,31.5,1.0,1.4,90.3,1.21,2.0,1,0
7669,511522.0,1360.0,200.0,45.3,6.0,9.7,88.6,1.85,1.0,1,0
7670,932020.0,2556.0,1243.0,34.3,16.0,6.9,92.5,1.73,2.0,1,0
7671,863592.0,2092.0,295.0,23.1,18.0,4.9,86.8,1.19,2.0,1,0
7672,945547.0,3168.0,539.0,19.7,17.0,23.55,88.3,1.94,2.0,1,0
7673,901565.0,2181.0,672.0,22.4,10.0,0.5,94.5,1.35,2.0,1,0
7674,1097086.0,3446.0,809.0,25.7,2.0,2.3,99.0,1.17,2.0,1,0
7675,857061.0,1594.0,376.0,41.2,12.0,2.6,99.0,1.45,2.0,1,0
7676,898162.0,1912.0,200.0,25.1,15.0,1.0,90.5,1.05,2.0,1,0
7677,637459.0,2349.0,819.0,39.8,20.0,23.55,91.2,1.51,2.0,1,0
7678,794985.0,1593.0,200.0,20.7,10.0,1.4,95.8,1.63,2.0,1,0
7679,892733.0,2156.0,983.0,9.1,34.0,2.8,93.3,0.78,2.0,1,0
7680,986033.0,1344.0,200.0,5.9,4.0,0.6,91.6,1.86,2.0,1,0
7681,714227.0,1469.0,873.0,26.3,35.0,4.3,92.4,1.56,2.0,1,0
7682,773575.0,2044.0,497.0,21.6,43.0,0.5,91.4,2.0,2.0,1,0
7683,809499.0,2033.0,632.0,31.2,69.0,4.0,96.0,1.31,2.0,1,0
7684,804164.0,2149.0,1027.0,5.7,27.0,0.5,88.9,1.54,2.0,1,0
7685,920182.0,2987.0,643.0,51.4,45.0,7.3,96.2,1.64,2.0,1,0
7686,1034944.0,3196.0,1094.0,16.8,3.0,8.0,95.1,1.54,2.0,1,0
7687,1199565.125,3566.625,1258.0,33.2,29.0,1.1,89.8,1.43,2.0,1,0
7688,694255.0,1373.0,640.0,3.5,50.0,7.3,95.2,1.4,2.0,1,0
7689,596783.0,997.0,264.0,32.4,4.0,6.1,94.6,1.39,2.0,1,0
7690,573417.0,902.0,771.0,14.1,3.0,5.0,90.9,1.06,2.0,1,0
7691,841552.0,2341.0,200.0,23.2,10.0,19.2,91.9,1.27,2.0,1,0
7692,968053.0,2124.0,421.0,5.0,30.0,1.5,95.7,1.29,2.0,1,0
7693,735949.0,2247.0,666.0,26.9,74.5,4.0,88.4,1.66,2.0,1,0
7694,729188.0,1930.0,1350.0,22.8,56.0,16.0,94.1,2.08,2.0,1,0
7695,705494.0,1521.0,200.0,17.4,1.0,6.5,95.0,1.23,2.0,1,0
7696,917474.0,2297.0,1180.0,28.5,2.0,12.3,97.4,1.91,2.0,1,0
7697,638497.0,1502.0,406.0,55.2,39.0,6.4,92.8,1.23,2.0,1,0
7698,811176.0,2368.0,1649.0,20.7,70.0,1.7,93.2,1.85,2.0,1,0
7699,641094.0,1419.0,543.0,49.2,33.0,2.5,89.4,2.14,2.0,1,0
7700,669284.0,1369.0,761.0,22.0,22.0,5.7,92.7,1.42,2.0,1,0
7701,801717.0,2383.0,950.0,35.0,74.5,1.6,92.1,1.45,2.0,1,0
7702,687605.0,1096.0,200.0,12.8,24.0,9.8,93.6,1.36,2.0,1,0
7703,749450.0,1356.0,1199.0,26.6,21.0,6.7,91.8,0.81,1.0,1,0
7704,807763.0,2157.0,1407.0,17.5,74.5,0.7,93.1,1.44,2.0,1,0
7705,819233.0,1414.0,963.0,22.4,3.0,13.5,94.1,1.61,2.0,1,0
7706,868527.0,1999.0,358.0,20.8,18.0,2.3,94.6,0.98,2.0,1,0
7707,595968.0,1557.0,1080.0,48.0,34.0,12.8,87.6,1.12,2.0,1,0
7708,906410.0,1735.0,591.0,22.9,47.0,7.8,90.2,1.62,2.0,1,0
7709,619262.0,1272.0,468.0,21.6,40.0,1.1,94.2,1.37,1.0,1,0
7710,925481.0,1997.0,885.0,31.4,6.0,1.9,89.4,1.38,2.0,1,0
7711,976771.0,2603.0,719.0,13.8,70.0,17.0,95.4,1.48,2.0,1,0
7712,967570.0,1711.0,760.0,26.3,19.0,1.9,89.3,1.19,2.0,1,0
7713,730999.0,1540.0,541.0,32.4,3.0,7.2,98.1,1.63,2.0,1,0
7714,584906.0,892.0,961.0,31.9,5.0,9.8,96.1,1.4,2.0,1,0
7715,721475.0,2247.0,1147.0,20.6,33.0,3.4,89.7,1.79,2.0,1,0
7716,615355.0,1410.0,364.0,38.8,15.0,16.9,87.8,1.1,2.0,1,0
7717,1057789.0,2432.0,1274.0,10.0,4.0,0.8,89.0,0.5,2.0,1,0
7718,860844.0,2682.0,658.0,31.4,23.0,8.3,98.8,1.81,2.0,1,0
7719,689217.0,1572.0,1230.0,47.2,9.0,0.5,94.6,1.24,2.0,1,0
7720,789566.0,1945.0,283.0,55.2,51.0,0.5,93.9,1.84,1.0,1,0
7721,770720.0,1065.0,465.0,33.1,7.0,2.3,99.0,0.83,2.0,1,0
7722,949652.0,2455.0,360.0,25.1,3.0,0.5,94.8,1.26,2.0,1,0
7723,706892.0,1624.0,200.0,23.3,3.0,5.7,92.4,1.98,1.0,1,0
7724,965207.0,2894.0,1299.0,30.6,32.0,1.1,97.3,0.85,2.0,1,0
7725,814916.0,1678.0,396.0,43.0,4.0,18.6,92.3,0.8,2.0,1,0
7726,601656.0,1371.0,595.0,57.3,25.0,9.2,93.7,1.32,2.0,1,0
7727,678858.0,1054.0,311.0,63.5,10.0,2.9,94.5,1.09,2.0,1,0
7728,720510.0,1580.0,341.0,39.8,3.0,7.5,94.4,1.56,2.0,1,0
7729,902008.0,1936.0,669.0,18.8,0.0,10.5,92.5,2.13,2.0,1,0
7730,1083840.0,3378.0,1009.0,23.6,39.0,23.55,98.5,1.04,2.0,1,0
7731,1199565.125,3214.0,1454.0,10.7,9.0,0.8,92.1,1.88,2.0,1,0
7732,997840.0,2235.0,794.0,21.3,5.0,2.9,96.8,1.6,2.0,1,0
7733,535551.0,1058.0,200.0,9.0,74.5,6.1,97.5,1.06,2.0,1,0
7734,972307.0,2062.0,844.0,15.9,2.0,10.3,95.8,1.68,2.0,1,0
7735,729735.0,1741.0,925.0,42.8,13.0,11.2,91.5,1.16,2.0,1,0
7736,902159.0,1960.0,526.0,10.7,5.0,4.0,90.2,1.3,2.0,1,0
7737,762334.0,1762.0,894.0,38.9,16.0,11.9,92.5,1.12,1.0,1,0
7738,970669.0,1638.0,638.0,11.4,2.0,5.0,94.4,1.72,2.0,1,0
7739,660416.0,1702.0,997.0,41.2,74.5,6.6,92.4,1.1,1.0,1,0
7740,882004.0,2138.0,1143.0,40.5,25.0,8.9,97.9,1.59,2.0,1,0
7741,607103.0,1506.0,200.0,47.2,66.0,7.3,93.4,0.89,2.0,1,0
7742,909069.0,2041.0,1569.0,27.7,9.0,5.7,88.7,1.53,2.0,1,0
7743,797430.0,1556.0,844.0,5.7,13.0,11.9,87.0,0.84,2.0,1,0
7744,601335.0,781.0,200.0,9.5,33.0,16.0,94.1,1.76,2.0,1,0
7745,1039299.0,2643.0,1396.0,19.8,16.0,1.0,93.0,2.05,2.0,1,0
7746,859447.0,2198.0,975.0,29.7,13.0,3.0,97.5,1.75,2.0,1,0
7747,793503.0,1871.0,916.0,20.3,35.0,2.1,96.0,1.85,2.0,1,0
7748,591017.0,1214.0,865.0,45.5,1.0,8.4,94.0,1.64,2.0,1,0
7749,760840.0,1646.0,896.0,8.5,10.0,11.2,87.3,1.57,2.0,1,0
7750,750225.0,1521.0,960.0,12.6,9.0,4.1,91.9,1.84,1.0,1,0
7751,585955.0,779.0,643.0,49.2,30.0,18.8,98.4,0.76,2.0,1,0
7752,846538.0,1797.0,943.0,8.9,1.0,4.2,96.3,1.38,2.0,1,0
7753,999119.0,2719.0,894.0,13.5,1.0,1.4,89.8,1.88,2.0,1,0
7754,1035925.0,2893.0,1072.0,45.0,9.0,8.7,94.0,1.16,2.0,1,0
7755,671778.0,1751.0,702.0,37.0,58.0,8.9,87.7,1.58,2.0,1,0
7756,638665.0,945.0,200.0,13.6,15.0,5.0,93.9,1.65,2.0,1,0
7757,836698.0,1464.0,200.0,30.6,12.0,6.5,93.4,1.51,2.0,1,0
7758,668693.0,1816.0,635.0,14.4,26.0,4.9,93.1,1.34,2.0,1,0
7759,857993.0,2623.0,733.0,11.5,59.0,17.2,95.6,1.28,2.0,1,0
7760,691666.0,1937.0,360.0,54.4,57.0,7.9,96.2,1.55,1.0,1,0
7761,621669.0,1228.0,282.0,44.3,67.0,0.6,95.6,2.07,2.0,1,0
7762,929548.0,2586.0,823.0,7.9,5.0,6.9,93.5,1.48,2.0,1,0
7763,550479.0,1625.0,627.0,65.8,74.5,8.7,89.6,1.62,2.0,1,0
7764,520895.0,895.0,582.0,31.0,3.0,23.55,95.7,0.98,2.0,1,0
7765,715434.0,1216.0,357.0,14.2,3.0,11.9,91.9,1.81,2.0,1,0
7766,722346.0,887.0,358.0,16.9,25.0,1.8,94.8,2.02,2.0,1,0
7767,525064.0,1758.0,325.0,24.5,14.0,23.55,98.2,1.36,2.0,1,0
7768,805017.0,2045.0,723.0,37.0,8.0,2.7,95.1,0.93,2.0,1,0
7769,1096365.0,3566.625,1161.0,38.2,26.0,0.7,90.9,1.41,2.0,1,0
7770,688880.0,2701.0,988.0,63.4,30.0,23.55,87.4,1.56,2.0,1,0
7771,705280.0,1548.0,863.0,11.6,31.0,18.3,96.0,1.28,2.0,1,0
7772,744386.0,1275.0,200.0,23.9,12.0,11.9,92.4,1.22,2.0,1,0
7773,767433.0,1364.0,200.0,34.3,16.0,1.1,84.8,1.14,2.0,1,0
7774,815755.0,2560.0,997.0,29.2,11.0,12.5,89.3,1.0,2.0,1,0
7775,1067525.0,2671.0,1076.0,32.9,9.0,14.5,95.4,1.08,2.0,1,0
7776,789626.0,1900.0,616.0,0.9,10.0,8.6,85.4,1.43,2.0,1,0
7777,820835.0,1600.0,260.0,12.5,7.0,3.2,95.3,0.89,2.0,1,0
7778,949483.0,1788.0,365.0,16.3,2.0,5.8,92.2,1.2,2.0,1,0
7779,1058628.0,2759.0,1446.0,31.8,58.0,2.0,92.4,0.77,2.0,1,0
7780,644973.0,1378.0,680.0,24.1,36.0,7.8,92.2,1.56,2.0,1,0
7781,795976.0,1461.0,200.0,11.8,31.0,0.5,91.1,1.04,2.0,1,0
7782,832577.0,2467.0,1311.0,42.8,48.0,0.5,88.2,1.47,2.0,1,0
7783,621186.0,2285.0,510.0,54.7,51.0,13.0,90.4,1.93,2.0,1,0
7784,950063.0,2344.0,991.0,38.5,47.0,0.5,99.0,1.23,2.0,1,0
7785,757845.0,2124.0,1095.0,20.9,11.0,0.5,94.5,1.06,1.0,1,0
7786,804580.0,1436.0,946.0,22.4,24.0,1.2,90.5,0.95,2.0,1,0
7787,808168.0,1006.0,285.0,12.1,4.0,3.1,93.5,1.44,2.0,1,0
7788,747469.0,1949.0,499.0,19.8,32.0,1.4,89.7,1.27,2.0,1,0
7789,1032476.0,2214.0,247.0,16.8,13.0,1.6,92.3,1.51,2.0,1,0
7790,953588.0,2284.0,1147.0,31.0,55.0,0.5,92.4,1.88,2.0,1,0
7791,662320.0,1946.0,626.0,63.1,70.0,12.1,94.5,0.78,2.0,1,0
7792,647736.0,978.0,264.0,12.8,34.0,3.0,92.8,1.71,2.0,1,0
7793,750487.0,1487.0,301.0,9.7,43.0,0.5,92.4,1.0,2.0,1,0
7794,632691.0,785.0,200.0,44.0,20.0,2.9,89.3,1.57,2.0,1,0
7795,682807.0,1416.0,432.0,64.1,16.0,0.5,93.1,0.89,2.0,1,0
7796,539921.0,1090.0,969.0,18.8,56.0,23.4,93.9,2.02,2.0,1,0
7797,801156.0,2209.0,552.0,53.2,17.0,7.3,88.0,0.91,2.0,1,0
7798,712200.0,1494.0,200.0,12.7,19.0,13.9,91.2,1.64,2.0,1,0
7799,889177.0,2627.0,715.0,31.4,2.0,9.8,89.5,1.68,2.0,1,0
7800,440212.0,1723.0,293.0,57.4,46.0,23.55,98.6,1.4,2.0,1,0
7801,674080.0,1973.0,200.0,29.0,24.0,0.5,97.6,0.83,1.0,1,0
7802,635714.0,910.0,200.0,73.6625,53.0,1.0,99.0,0.77,2.0,1,0
7803,654369.0,825.0,653.0,22.4,45.0,23.55,96.0,1.96,2.0,1,0
7804,873799.0,2144.0,599.0,27.5,3.0,0.5,91.9,1.44,2.0,1,0
7805,701938.0,1946.0,659.0,30.7,24.0,12.7,96.1,1.28,2.0,1,0
7806,901912.0,2284.0,918.0,9.3,45.0,1.7,87.2,1.78,2.0,1,0
7807,728806.0,1864.0,333.0,25.7,74.5,10.2,93.6,0.83,2.0,1,0
7808,909614.0,2692.0,549.0,16.4,2.0,2.6,91.1,1.99,2.0,1,0
7809,896781.0,2805.0,684.0,31.5,22.0,9.8,95.8,1.5,2.0,1,0
7810,725533.0,1201.0,200.0,36.7,4.0,1.4,97.5,1.22,2.0,1,0
7811,513667.0,1129.0,405.0,23.9,64.0,11.1,88.4,0.86,1.0,1,0
7812,1197286.0,2729.0,818.0,2.3,1.0,0.5,95.3,0.93,2.0,1,0
7813,1030266.0,3439.0,1275.0,46.8,74.5,8.3,96.8,1.79,2.0,1,0
7814,862804.0,2418.0,1090.0,44.3,2.0,3.9,92.6,1.23,2.0,1,0
7815,853804.0,2424.0,1049.0,25.8,14.0,23.55,93.0,2.01,2.0,1,0
7816,706468.0,2155.0,895.0,15.8,74.5,4.1,91.0,1.86,2.0,1,0
7817,1061978.0,2603.0,981.0,50.2,32.0,3.9,95.4,0.8,2.0,1,0
7818,660328.0,1030.0,640.0,58.3,74.5,2.2,91.2,1.08,2.0,1,0
7819,761746.0,1801.0,421.0,35.5,3.0,7.8,91.0,1.95,2.0,1,0
7820,848376.0,2067.0,434.0,26.2,24.0,4.7,91.9,1.65,2.0,1,0
7821,650983.0,1287.0,716.0,19.2,3.0,2.2,91.0,1.19,2.0,1,0
7822,600517.0,1287.0,601.0,30.3,6.0,3.2,89.3,1.26,2.0,1,0
7823,468653.0,1034.0,630.0,36.5,22.0,19.1,95.0,1.43,1.0,1,0
7824,866374.0,1188.0,333.0,32.0,4.0,0.5,91.2,0.89,2.0,1,0
7825,528344.0,1691.0,644.0,49.0,53.0,7.5,95.8,1.27,1.0,1,0
7826,611497.0,1308.0,200.0,52.7,20.0,5.9,97.4,1.63,2.0,1,0
7827,684697.0,1440.0,820.0,15.8,13.0,9.1,98.1,1.65,2.0,1,0
7828,744531.0,1660.0,848.0,52.7,49.0,2.8,90.4,0.75,2.0,1,0
7829,904545.0,2415.0,905.0,43.0,8.0,1.8,98.8,1.97,2.0,1,0
7830,729510.0,1620.0,421.0,36.2,21.0,8.4,93.4,0.77,2.0,1,0
7831,563580.0,1266.0,200.0,41.2,74.5,1.5,94.7,1.35,2.0,1,0
7832,718123.0,2042.0,468.0,27.1,11.0,12.4,88.1,1.94,2.0,1,0
7833,662559.0,1944.0,550.0,11.7,68.0,0.8,94.9,1.51,2.0,1,0
7834,1168370.0,2992.0,836.0,30.7,4.0,0.9,93.9,1.74,2.0,1,0
7835,908366.0,2389.0,864.0,54.8,5.0,14.8,93.5,1.38,2.0,1,0
7836,771726.0,1666.0,532.0,23.2,12.0,6.9,88.3,1.38,2.0,1,0
7837,872172.0,1192.0,1002.0,22.5,6.0,0.5,94.5,1.25,2.0,1,0
7838,750479.0,1796.0,200.0,22.3,25.0,0.9,93.8,0.99,2.0,1,0
7839,987163.0,2733.0,1139.0,15.8,0.0,7.9,93.0,1.25,2.0,1,0
7840,902778.0,1928.0,1206.0,1.9,1.0,7.6,87.0,1.31,2.0,1,0
7841,845563.0,2086.0,1208.0,7.5,15.0,4.2,95.3,0.97,2.0,1,0
7842,540549.0,1669.0,272.0,11.5,23.0,23.55,91.1,1.46,2.0,1,0
7843,670920.0,2499.0,894.0,46.2,52.0,20.9,93.3,1.32,2.0,1,0
7844,725395.0,1342.0,200.0,36.7,28.0,0.9,92.1,1.61,2.0,1,0
7845,696184.0,1843.0,669.0,9.1,74.5,6.2,93.8,1.26,2.0,1,0
7846,820612.0,1836.0,1512.0,48.9,15.0,3.3,91.0,1.77,2.0,1,0
7847,714166.0,1615.0,613.0,33.9,6.0,20.5,90.1,2.26,2.0,1,0
7848,516396.0,1735.0,321.0,48.2,45.0,17.9,89.5,1.26,1.0,1,0
7849,675342.0,1536.0,1041.0,63.1,1.0,0.8,90.5,1.52,2.0,1,0
7850,827212.0,2039.0,507.0,27.6,43.0,1.9,90.1,1.76,2.0,1,0
7851,968487.0,2089.0,200.0,41.2,60.0,7.9,94.6,1.27,2.0,1,0
7852,923657.0,2061.0,1128.0,2.1,26.0,1.9,92.4,0.86,2.0,1,0
7853,660675.0,700.0,283.0,9.0,4.0,3.5,95.7,0.78,2.0,1,0
7854,752827.0,2241.0,1398.0,45.7,14.0,9.9,94.2,1.48,2.0,1,0
7855,1199565.125,3566.625,1229.0,19.8,3.0,0.5,96.9,0.5,2.0,1,0
7856,528795.0,1612.0,1283.0,31.6,74.5,10.1,89.5,1.92,2.0,1,0
7857,539806.0,1630.0,773.0,40.3,64.0,9.4,91.3,1.3,2.0,1,0
7858,1006940.0,3224.0,1670.0,57.8,0.0,2.4,94.0,1.59,2.0,1,0
7859,907103.0,2262.0,1416.0,8.5,8.0,4.4,88.9,1.28,2.0,1,0
7860,745730.0,1017.0,382.0,34.6,0.0,16.7,87.0,0.56,2.0,1,0
7861,871255.0,2433.0,1345.0,37.3,38.0,23.55,95.3,0.74,2.0,1,0
7862,780734.0,1660.0,200.0,51.5,2.0,6.1,90.8,1.44,2.0,1,0
7863,849197.0,2272.0,1310.0,20.3,3.0,21.7,91.5,1.29,2.0,1,0
7864,785796.0,1362.0,794.0,41.3,16.0,3.0,91.1,1.28,2.0,1,0
7865,646672.0,1960.0,445.0,28.5,20.0,16.0,88.0,1.62,2.0,1,0
7866,777653.0,1684.0,291.0,37.5,4.0,2.9,94.6,1.8,2.0,1,0
